,latitude,longitude,Cluster
3639,46.339435,14.9602413,4
3640,46.6974679,15.9102534,4
3641,46.3298322,15.9980666,4
3642,45.5791323,14.2809729,4
3643,45.9589609,15.4923555,4
3644,45.9840962,14.5746626,4
3645,46.6432147,16.1515754,4
3646,46.6097366,15.1629995,4
3647,46.2718663,14.3156932,4
3648,46.2821741,14.9225629,4
3649,45.976276,13.7308881,4
3650,46.5901017,16.2788165,4
3651,46.387163,15.4458131,4
3652,46.4353333,16.154374,4
3653,45.5418467,14.7156303,4
3654,46.6088755,15.6757051,4
3655,45.5288856,13.5680735,4
3656,45.6789296,14.2542689,4
3657,46.1739542,15.6013816,4
3658,46.3310782,15.8785836,4
3659,46.6221952,15.3889922,4
3660,46.3139853,15.5784791,4
3661,46.280897,15.0737321,4
3662,45.774939,14.2134263,4
3663,46.2359136,15.0936912,4
3664,46.3017139,14.4218165,4
3665,46.5621146,14.8847861,4
3666,46.4199535,15.8696884,4
3667,46.7200418,16.0997792,4
3668,46.4542083,15.6329467,4
3669,46.0666954,15.1820438,4
3670,46.6231121,16.0506903,4
3671,46.6135732,15.2354438,4
3672,46.3355827,14.2094534,4
3673,46.5521194,14.9599084,4
3674,46.5226339,16.2668638,4
3675,46.323379,14.922367,4
3676,45.8954617,13.6785673,4
3677,45.7400303,14.7265782,4
3678,46.5356145,15.2674538,4
3679,46.2453973,15.6265014,4
3680,46.8055785,16.0345237,4
3681,46.2286626,15.6991338,4
3682,46.5206265,15.4817869,4
3683,46.8533568,16.2591791,4
3684,46.5513918,15.492941,4
3685,45.6520534,15.1820701,4
3686,45.9290095,13.6415594,4
3687,46.2433699,14.4192223,4
3688,46.6862839,15.7103567,4
3689,45.843413,15.3378312,4
3690,46.2654339,15.408,4
3691,45.9873142,15.0829783,4
3692,46.0070317,15.3045679,4
3693,45.7275109,13.8661931,4
3694,45.9175454,15.3101736,4
3695,46.1409844,14.2811873,4
3696,46.4877718,15.0729478,4
3697,46.3919813,15.5727869,4
3698,46.3369191,15.4214708,4
3699,46.2287025,15.5190353,4
3700,45.8680377,15.2347422,4
3701,46.3290372,15.0333937,4
3702,46.0454971,14.8410133,4
3703,45.7616565,14.6352853,4
3704,46.4023526,14.6802304,4
3705,46.3782836,15.0461378,4
3706,46.3959282,16.2704915,4
3707,46.4674331,15.7640546,4
3708,46.2222514,15.3126116,4
3709,45.7768428,15.0948694,4
3710,46.65,15.845278,4
3711,46.5680809,15.8823064,4
3712,46.5189747,15.9498262,4
3713,46.5687452,16.0222528,4
3714,46.6170791,15.7804677,4
3715,46.4835283,16.079442,4
3716,46.2107921,15.0174249,4
3717,46.6541884,16.0754781,4
3718,46.1857188,13.7319838,4
3719,46.1503563,15.0453137,4
3720,45.9080163,15.0131905,4
3721,46.5294035,15.8853118,4
3722,46.3593514,14.3006623,4
3723,46.1298241,14.5577637,4
3724,46.6137504,16.32021,4
3725,46.5731715,16.3444126,4
3726,45.8336591,14.6362363,4
3727,46.5841135,16.16208,4
3728,46.363833,15.8781212,4
3729,45.8412674,13.9609613,4
3730,46.3815323,15.2950687,4
3731,46.1896643,14.4938539,4
3732,46.2920581,15.302058,4
3733,46.239006,14.9527249,4
3734,45.9502719,14.3276422,4
3735,46.5980836,15.1657237,4
3736,46.1345202,14.9964384,4
3737,46.2519712,15.1650072,4
3738,46.35713,16.0477747,4
3739,46.2256377,14.1693617,4
3740,46.2742833,15.7913359,4
3741,46.0472499,14.1098451,4
3742,46.3954403,14.1539632,4
3743,46.4177786,15.3709431,4
3744,45.820035,14.9535919,4
3746,-7.0501494,156.9511459,6
3747,-9.5773284,160.1455805,6
3748,-9.4456381,159.9728999,6
3749,-8.0592353,159.1447081,6
3750,-10.5737447,161.8096941,6
3751,-8.9446168,160.9071236,6
3752,-11.6131435,160.1693949,6
3753,-10.686929,166.0623979,6
3755,10.6334285,43.329466,3
3756,4.3657221,44.0960311,3
3757,2.1187375,45.3369459,3
3758,41.1171432,16.8718715,4
3759,37.0365534,-95.6174767,1
3760,5.1850128,46.8252838,3
3761,3.5039227,42.2362435,3
3762,4.321015,45.2993862,3
3763,0.224021,41.6011814,3
3764,1.8766458,44.2479015,3
3765,2.0780488,41.6011814,3
3766,2.9250247,45.9039689,3
3767,6.5656726,47.7637565,3
3768,43.2793861,17.0339205,4
3769,10.3938218,47.7637565,0
3770,9.4460587,45.2993862,3
3771,-32.2968402,26.419389,3
3772,37.6858525,-97.2811256,1
3773,-26.2707593,28.1122679,3
3774,-28.5305539,30.8958242,3
3775,-23.4012946,29.4179324,3
3776,-25.565336,30.5279096,3
3777,32.758852,-97.328806,1
3778,-29.0466808,21.8568586,3
3779,-33.2277918,21.8568586,3
3780,4.6144063,31.2626366,3
3781,5.0692995,33.438353,3
3782,7.1819619,32.3560952,3
3783,37.1628255,-95.6911623,1
3784,8.5360449,26.7967849,3
3785,37.7871276,-122.4034079,1
3786,9.8894202,32.7181375,3
3787,8.0886238,28.6410641,3
3788,8.6452399,25.2837585,3
3789,5.3471799,28.299435,3
3790,37.5442706,-4.7277528,4
3791,41.5976275,-0.9056623,4
3792,43.3613953,-5.8593267,4
3793,40.6934511,-4.8935627,4
3794,39.3587759,2.7356328,4
3795,42.9896248,-2.6189273,4
3796,42.3380758,-3.5812692,4
3797,28.2915637,-16.6291304,4
3798,43.1828396,-3.9878427,4
3799,41.8356821,-4.3976357,4
3800,39.2795607,-3.097702,4
3801,41.5911589,1.5208624,4
3802,35.8893874,-5.3213455,4
3803,39.4937392,-6.0679194,4
3804,42.5750554,-8.1338558,4
3805,42.2870733,-2.539603,4
3806,42.5987041,-5.5670839,4
3807,40.4167515,-3.7038322,4
3808,35.2922775,-2.9380973,4
3809,38.1398141,-1.366216,4
3810,42.6953909,-1.6760691,4
3811,42.0096832,-4.5287949,4
3812,40.9515263,-6.2375947,4
3813,40.9429296,-4.1088942,4
3814,41.7665464,-2.4790306,4
3815,39.4840108,-0.7532809,4
3816,41.6517375,-4.724495,4
3817,41.6095744,-5.8987139,4
3818,7.2911685,81.6723761,2
3819,8.3318305,80.4029017,2
3820,6.9934009,81.0549815,2
3821,7.8292781,81.4718387,2
3823,6.9269557,79.8617306,2
3825,6.057749,80.2175572,2
3826,7.0712619,80.0087746,2
3827,6.1535816,81.127149,2
3828,9.6930468,80.1651854,2
3829,6.6084686,80.1428584,2
3830,7.2931588,80.6350107,2
3831,7.1204053,80.3213106,2
3832,9.3677971,80.3213106,2
3833,8.9809531,79.9043975,2
3834,7.4659646,80.6234259,2
3835,5.9449348,80.5487997,2
3836,6.8727781,81.3506832,2
3837,9.2675388,80.8128254,2
3838,8.1995638,80.6326916,2
3839,7.7584091,80.1875065,2
3841,6.9606532,80.7692758,2
3842,7.9395567,81.0003403,2
3843,8.0259915,79.8471272,2
3844,6.7055168,80.3848389,2
3845,6.7395941,80.365865,2
3847,8.6013069,81.1196075,2
3848,6.8427612,81.3399414,2
3849,8.7594739,80.5000334,2
3851,14.8859611,33.438353,3
3852,14.024307,35.3685679,3
3853,47.598673,-122.334419,1
3854,14.3782747,24.9042208,3
3855,14.3782747,24.9042208,3
3856,15.4581332,36.4039629,3
3857,15.5006544,32.5598994,3
3858,15.7661969,24.9042208,3
3859,13.8306441,29.4179324,3
3860,38.063817,-84.4628648,1
3861,20.280232,38.512573,0
3862,23.9727595,32.8749206,0
3863,13.567469,33.5672045,3
3864,11.6488639,24.9042208,3
3865,11.1990192,29.4179324,3
3866,12.8463561,23.0011989,3
3867,11.1990192,29.4179324,3
3868,9.3321516,31.46153,3
3869,4.7710247,-55.0493375,5
3870,5.740211,-54.8731219,5
3871,5.6943271,-56.2929381,5
3872,5.6268128,-54.2593118,5
3873,5.5855469,-56.8311117,5
3874,5.4817318,-55.2259207,5
3875,5.8520355,-55.2038278,5
3876,5.7240813,-55.6689636,5
3877,3.6567382,-56.2035387,5
3878,5.7323762,-55.2701235,5
3879,-26.1365662,31.3541631,3
3880,-26.7851773,31.8107079,3
3881,-26.5081999,31.3713164,3
3882,-26.9827577,31.3541631,3
3883,56.2783837,15.0180058,4
3884,61.0917012,14.6663653,4
3885,61.3011993,16.1534214,4
3886,57.4684121,18.4867447,4
3887,56.8966805,12.8033993,4
3888,57.3708434,14.3439174,4
3889,57.2350156,16.1849349,4
3890,56.7183403,14.4114673,4
3891,66.8309216,20.3991966,4
3892,59.535036,15.0065731,4
3893,58.3453635,15.5197844,4
3894,55.9902572,13.5957692,4
3895,59.0336349,16.7518899,4
3896,59.6024958,18.1384383,4
3897,60.0092262,17.2714588,4
3898,59.7294065,13.2354024,4
3899,65.3337311,16.5161694,4
3900,63.4276473,17.7292444,4
3901,59.6713879,16.2158953,4
3902,58.2527926,13.0596425,4
3903,47.3876664,8.2554295,4
3904,47.366481,9.3000916,4
3905,47.3161925,9.4316573,4
3906,47.4418122,7.7644002,4
3907,46.7988621,7.7080701,4
3908,46.6816748,7.1172635,4
3909,46.2180073,6.1216925,4
3910,47.3444474,7.1430608,4
3911,47.0795671,8.1662445,4
3912,46.9899874,6.9292732,4
3913,47.7009364,8.568004,4
3914,47.3320717,7.6388385,4
3915,47.1456254,9.3504332,4
3916,46.1904614,7.5449226,4
3917,46.5613135,6.536765,4
3918,47.1661505,8.5154749,4
3919,47.359536,8.6356452,4
3920,47.0411232,9.0679,4
3921,46.6569871,9.5780257,4
3922,46.9267016,8.3849982,4
3923,46.877858,8.251249,4
3924,47.0207138,8.6529884,4
3925,47.6037856,9.0557371,4
3926,46.331734,8.8004529,4
3927,41.4860647,-71.5308537,1
3928,36.405515,40.7969149,0
3929,35.9594106,38.9981052,0
3930,36.2262393,37.4681396,0
3931,32.7989156,36.7819505,0
3932,33.5151444,36.3931354,0
3933,32.9248813,36.1762615,0
3934,35.2879798,40.3088626,0
3935,35.1887865,37.2115829,0
3936,34.2567123,38.3165725,0
3937,35.8268798,36.6957216,0
3938,35.6129791,36.0023225,0
3939,33.0776318,35.8934136,0
3940,33.5167289,36.954107,0
3941,35.0006652,36.0023225,0
3942,24.0517963,120.5161352,2
3943,23.4800751,120.4491113,2
3944,23.4518428,120.2554615,2
3945,24.8138287,120.9674798,2
3946,24.8387226,121.0177246,2
3947,23.9871589,121.6015714,2
3948,22.6272784,120.3014353,2
3949,22.6272784,120.3014353,2
3950,24.3487792,118.3285644,2
3951,26.1505556,119.9288889,2
3952,24.560159,120.8214265,2
3953,23.9609981,120.9718638,2
3954,23.5711899,119.5793157,2
3955,22.5519759,120.5487597,2
3956,24.1477358,120.6736482,2
3957,24.1477358,120.6736482,2
3958,22.9997281,120.2270277,2
3959,22.9997281,120.2270277,2
3960,25.0329694,121.5654177,2
3961,22.7972447,121.0713702,2
3962,24.9936281,121.3009798,2
3963,24.7021073,121.7377502,2
3964,23.7092033,120.4313373,2
3965,39.0857902,70.2408325,0
3966,38.412732,73.087749,0
3967,37.9113562,69.097023,0
3968,39.5155326,69.097023,0
3969,-3.3869254,36.6829927,3
3970,-6.792354,39.2083284,3
3971,-6.5738228,36.2630846,3
3972,-2.8242257,32.2653887,3
3973,-7.7887442,35.5657862,3
3974,-1.3001115,31.2626366,3
3975,-6.3677125,31.2626366,3
3976,-4.8824092,29.6615055,3
3977,-4.1336927,37.8087693,3
3978,-9.2343394,38.3165725,3
3979,-4.3150058,36.954107,3
3980,-1.7753538,34.1531947,3
3981,-8.8137173,36.954107,3
3982,-10.3398455,40.1657466,3
3983,-2.4671197,32.8986812,3
3984,-9.2422632,35.1268781,3
3985,-5.0319352,39.7755571,3
3986,-7.3237714,38.8205454,3
3987,-8.0109444,31.4456179,3
3988,-10.6878717,36.2630846,3
3989,-3.6809961,33.4271403,3
3990,-2.8308738,34.1531947,3
3991,-6.7453352,34.1531947,3
3992,-5.3146961,39.7549511,3
3993,-5.0342138,32.8084496,3
3994,-5.3049789,38.3165725,3
3995,-6.2642851,39.4450281,3
3996,-5.9395093,39.2791011,3
3997,-6.2298136,39.2583293,3
3998,15.8656783,104.6257774,2
3999,14.5896054,100.455052,2
4000,13.7563309,100.5017651,2
4001,18.3609104,103.6464463,2
4002,14.9951003,103.1115915,2
4003,13.6904194,101.0779596,2
4004,15.1851971,100.125125,2
4005,12.6112485,102.1037806,2
4006,18.7883439,98.9853008,2
4007,19.9104798,99.840576,2
4008,13.3611431,100.9846717,2
4009,10.4930496,99.1800199,2
4010,16.438508,103.5060994,2
4011,16.4827798,99.5226618,2
4012,14.1011393,99.4179431,2
4013,16.4321938,102.8236214,2
4014,8.0862997,98.9062835,2
4015,18.2855395,99.5127895,2
4016,18.5744606,99.0087221,2
4017,17.4860232,101.7223002,2
4018,14.7995081,100.6533706,2
4019,19.3020296,97.9654368,2
4020,16.0132015,103.1615169,2
4021,16.5435914,104.7024121,2
4022,14.2069466,101.2130511,2
4023,13.8140293,100.0372929,2
4024,17.392039,104.7695508,2
4025,14.9738493,102.083652,2
4026,15.6987382,100.11996,2
4027,8.4324831,99.9599033,2
4028,45.522208,-122.9863281,1
4029,6.4254607,101.8253143,2
4030,17.2218247,102.4260368,2
4031,17.8782803,102.7412638,2
4032,13.8591084,100.5216508,2
4033,14.0208391,100.5250276,2
4034,6.7618308,101.3232549,2
4035,12.9235557,100.8824551,2
4036,8.4501414,98.5255317,2
4037,7.6166823,100.0740231,2
4038,19.2154367,100.2023692,2
4039,16.301669,101.1192804,2
4040,12.9649215,99.6425883,2
4041,16.2740876,100.3346991,2
4042,16.8211238,100.2658516,2
4043,14.3692325,100.5876634,2
4044,18.1445774,100.1402831,2
4045,7.8804479,98.3922504,2
4046,14.0420699,101.6600874,2
4047,11.7938389,99.7957564,2
4048,9.9528702,98.6084641,2
4049,13.5282893,99.8134211,2
4050,12.6813957,101.2816261,2
4051,16.0538196,103.6520036,2
4052,13.824038,102.0645839,2
4053,17.1664211,104.1486055,2
4054,13.5990961,100.5998319,2
4055,13.5475216,100.2743956,2
4056,13.4098217,100.0022645,2
4057,14.5289154,100.9101421,2
4058,6.6238158,100.0673744,2
4059,15.1186009,104.3220095,2
4060,14.8936253,100.3967314,2
4061,7.1897659,100.5953813,2
4062,43.6485556,-79.3746639,1
4063,14.4744892,100.1177128,2
4064,9.1341949,99.3334198,2
4065,37.0358271,-95.6276367,1
4066,45.0299646,-93.1049815,1
4067,7.5644833,99.6239334,2
4068,12.2427563,102.5174734,2
4069,15.2448453,104.8472995,2
4070,17.3646969,102.8158924,2
4071,15.3835001,100.0245527,2
4072,17.6200886,100.0992942,2
4073,44.0579117,-123.1653848,1
4074,15.792641,104.1452827,2
4075,8.6586029,1.0586135,3
4076,9.7216393,1.0586135,3
4077,41.6551493,-83.5278467,1
4078,7.6101378,1.0586135,3
4079,10.5291781,0.5257823,3
4080,-19.75,-174.366667,1
4081,37.09024,-95.712891,1
4082,-15.9594,-173.783,1
4083,-21.1465968,-175.2515482,1
4084,-18.622756,-173.9902982,1
4085,46.7931604,-71.2584311,1
4086,10.5168387,-61.4114482,5
4087,10.4297145,-61.373521,5
4088,10.7362286,-61.5544836,5
4089,11.2979348,-60.5588524,5
4090,10.1337402,-61.4435474,5
4091,10.1702737,-61.6713386,5
4092,10.6603196,-61.5085625,5
4093,10.1786746,-61.2801996,5
4094,10.2412832,-61.0937206,5
4095,34.2819461,-118.4389719,1
4096,10.6908578,-61.4552213,5
4097,10.5852939,-61.1315813,5
4098,10.1245626,-61.5603244,5
4099,10.6859096,-61.3035248,5
4100,11.1897072,-60.7795452,5
4101,36.9922751,10.1255164,4
4102,36.6435606,10.2151578,4
4103,37.1609397,9.634135,4
4104,33.9459648,9.7232673,4
4105,34.3788505,8.6600586,4
4106,36.7181862,8.7481167,4
4107,35.6711663,10.1005469,4
4108,35.0809148,8.6600586,4
4109,35.1722716,8.8307626,4
4110,33.7071551,8.9714623,4
4111,36.1230512,8.6600586,4
4112,35.3352558,10.8903099,4
4113,36.8446504,9.8571416,4
4114,33.2280565,10.8903099,4
4115,35.7642515,10.8112885,4
4116,34.8606581,10.3497895,4
4117,35.0354386,9.4839392,4
4118,36.0887208,9.3645335,4
4119,35.9022267,10.3497895,4
4120,32.1344122,10.0807298,4
4121,33.9789491,8.0465185,4
4122,36.8374946,10.1927389,4
4123,36.4091188,10.1423172,4
4124,37.2612315,35.3905046,0
4125,37.9078291,38.4849923,0
4126,38.7391099,30.7120023,0
4127,39.6269218,43.0215965,0
4128,38.3352043,33.9750018,0
4129,40.6516608,35.9037966,0
4130,39.7805245,32.7181375,0
4131,37.0951672,31.0793705,0
4132,41.1112964,42.7831674,0
4133,41.078664,41.7628223,0
4134,37.8117033,28.4863963,4
4135,39.7616782,28.1122679,4
4136,41.5810509,32.4609794,0
4137,37.8362496,41.3605739,0
4138,40.26032,40.228048,0
4139,40.0566555,30.0665236,4
4140,39.0626354,40.7696095,0
4141,38.6523133,42.4202028,0
4142,40.5759766,31.5788086,0
4143,37.4612669,30.0665236,0
4144,40.0655459,29.2320784,4
4145,40.0510104,26.9852422,4
4146,40.5369073,33.5883893,0
4147,40.4998211,34.5986263,0
4148,37.6128395,29.2320784,4
4149,38.1066372,40.5426896,0
4150,40.8770531,31.3192713,0
4151,41.1517222,26.5137964,4
4152,38.4964804,39.2199029,0
4153,39.7681914,39.0501306,0
4154,40.0746799,41.6694562,0
4155,39.6329657,31.2626366,0
4156,37.0763882,37.3827234,0
4157,40.6461672,38.5935511,0
4158,40.2803673,39.3143253,0
4159,37.4459319,43.7449841,0
4160,36.4018488,36.3498097,0
4161,39.8879841,44.0048365,0
4162,38.0211464,31.0793705,0
4163,41.1634302,28.7664408,4
4164,38.3591693,27.2676116,4
4165,37.7503036,36.954107,0
4166,41.187489,32.7417419,0
4167,37.2436336,33.617577,0
4168,40.2807636,42.9919527,0
4169,41.4103863,33.6998334,0
4170,38.6256854,35.7406882,0
4171,36.8204775,37.1687339,0
4172,39.8876878,33.7555248,0
4173,41.7259795,27.483839,4
4174,39.2268905,33.9750018,0
4175,40.8532704,29.8815203,4
4176,37.9838134,32.7181375,0
4177,39.358137,29.6035495,4
4178,38.4015057,37.9536298,0
4179,38.8419373,28.1122679,4
4180,37.3442929,40.6196487,0
4181,36.8120858,34.641475,0
4182,37.1835819,28.4863963,4
4183,38.9461888,41.7538931,0
4184,38.6939399,34.6856509,0
4185,38.0993086,34.6856509,0
4186,40.799058,37.3899005,0
4187,37.2130258,36.1762615,0
4188,40.9581497,40.9226985,0
4189,40.788855,30.405954,0
4190,41.1864859,36.1322678,0
4191,37.3569102,39.1543677,0
4192,37.8658862,42.1494523,0
4193,41.5594749,34.8580532,0
4194,39.4488039,37.1294497,0
4195,37.4187481,42.4918338,0
4196,41.1121227,27.2676116,4
4197,40.3902713,36.6251863,0
4198,40.799241,39.5847944,0
4199,39.3073554,39.4387778,0
4200,38.5431319,29.2320784,4
4201,38.3679417,43.7182787,0
4202,40.5775986,29.2088303,4
4203,39.7271979,35.1077858,0
4204,41.3124917,31.8598251,0
4205,38.6399398,59.4720904,0
4206,37.9600766,58.3260629,0
4207,41.8101472,21.0937311,4
4208,41.8368737,59.9651904,0
4209,38.1272462,64.7162415,0
4210,36.9481623,62.4504154,0
4211,-8.5211471,179.1961926,6
4212,-6.2858019,176.319928,6
4213,-5.6881617,176.1370148,6
4214,-6.1064258,177.3438429,6
4215,-7.2388768,177.1485232,6
4216,-8,178.5,6
4217,-9.381111,179.852222,6
4218,-7.4767327,178.6747675,6
4219,2.706698,33.6595337,3
4220,3.2548527,31.7195459,3
4221,2.925082,33.3486147,3
4222,2.2545773,33.3486147,3
4223,1.6054402,32.8084496,3
4224,1.7916224,34.906551,3
4225,2.03017,33.6427533,3
4226,2.9667878,32.0837445,3
4227,1.8730263,32.6277455,3
4228,2.9959846,31.1710389,3
4229,1.1016277,33.9303991,3
4230,1.0029693,34.3338123,3
4231,0.5316127,33.7517723,3
4232,-0.2911359,30.2974199,3
4233,0.3144046,32.9888319,3
4234,1.3556898,34.1086793,3
4235,-0.1432752,31.6054893,3
4236,1.2818651,34.7298765,3
4237,1.4798846,34.3754414,3
4238,2.0299607,31.5370003,3
4239,0.6851763,30.0202964,3
4240,0.4870918,30.2051096,3
4241,-0.4870918,30.2051096,3
4242,0.4044731,34.0195827,3
4243,0.8474922,33.8411288,3
4244,0.17425,32.1064668,3
4245,1.2141124,33.9080896,3
4246,-0.3764912,33.258793,3
4247,1.2413682,33.1239049,3
4248,44.296875,-94.7401733,1
4249,1.9636421,33.0338767,3
4250,6.2374036,-0.4502368,3
4251,0.2229791,31.6739371,3
4252,2.8185776,32.4467238,3
4253,-0.096489,30.5739579,3
4254,0.6600137,33.4831906,3
4255,-0.843543,30.8039474,3
4256,0.5343743,33.3037143,3
4257,3.5126215,33.9750018,3
4258,-1.2493084,30.0665236,3
4259,0.5850791,30.2512728,3
4260,1.6963322,33.213851,3
4261,0.9400761,30.8125638,3
4262,0.7808035,31.3241389,3
4263,-0.6350578,32.5372741,3
4264,1.0431107,33.4831906,3
4265,-0.0952831,31.7651362,3
4266,0.3475964,32.5825197,3
4267,0.9187107,33.1239049,3
4268,0.225793,30.4818446,3
4269,-0.8195253,29.742604,3
4270,1.3350205,34.3976356,3
4271,0.0646285,30.0665236,3
4272,1.973103,34.0641419,3
4273,0.9860182,32.8535755,3
4274,0.9066802,31.0793705,3
4275,0.965759,31.7195459,3
4276,1.0452874,33.7992536,3
4277,-0.1927998,30.8039474,3
4278,2.0179907,32.0837445,3
4279,-1.220943,29.6499162,3
4280,3.3396829,33.1688883,3
4281,3.5237058,31.03351,3
4282,2.3701097,32.7633036,3
4283,3.0415679,33.8857747,3
4284,1.4876999,33.9303991,3
4285,1.443879,34.597132,3
4286,1.0966037,31.7195459,3
4287,0.4818193,31.0550093,3
4288,0.6092923,30.6401231,3
4289,-0.6358988,31.5455637,3
4290,3.5707568,32.5372741,3
4291,2.2316169,32.9437667,3
4292,0.7250599,33.3037143,3
4293,0.8271118,32.6277455,3
4294,-0.4165288,31.3998995,3
4295,-0.2240696,31.2168466,3
4296,0.9063599,34.2866091,3
4297,3.2873127,30.9403023,3
4298,-0.4463691,31.9017954,3
4299,1.4920363,31.7195459,3
4300,-0.2182982,33.5728027,3
4301,1.0344274,34.1976882,3
4302,-0.6071596,30.6545022,3
4303,-0.6193276,30.0202964,3
4304,0.4454845,32.0837445,3
4305,2.6168545,34.597132,3
4306,3.5696464,31.6739371,3
4307,0.2273528,32.3249236,3
4308,0.5772758,31.5370003,3
4309,0.2835476,32.7633036,3
4310,1.9606173,34.597132,3
4311,1.2230848,32.0837445,3
4312,1.3489721,32.4467238,3
4313,-0.2803575,33.7517723,3
4314,0.907101,34.3574037,3
4315,0.849261,33.6623301,3
4316,2.3629945,34.2421597,3
4317,2.4409392,31.3541631,3
4318,1.4908115,33.7517723,3
4319,9.5439269,-0.9056623,3
4320,1.0788178,30.3896651,3
4321,-0.9807341,30.2512728,3
4322,2.562444,31.9017954,3
4323,2.715223,32.4920088,3
4324,2.5214059,33.3486147,3
4325,2.2776281,32.4467238,3
4326,2.9430682,32.8084496,3
4327,2.4607141,31.4941738,3
4328,1.2324206,33.7517723,3
4329,-0.7069135,31.5370003,3
4330,-1.186119,29.8453576,3
4331,-0.264241,30.1084033,3
4332,-1.1326337,30.043412,3
4333,-0.751849,29.9277947,3
4334,0.0637715,31.3541631,3
4335,1.4994033,33.5490078,3
4336,-0.5515298,30.3896651,3
4337,1.2302274,34.2491064,3
4338,1.7229117,33.5280072,3
4339,0.6870994,34.0641419,3
4340,0.063019,32.4467238,3
4341,40.7667215,-111.8877203,1
4342,3.4698023,31.2483291,3
4343,2.5544293,30.9417368,3
4344,44.952117,34.102417,0
4345,49.444433,32.059767,4
4346,51.4982,31.2893499,4
4347,48.291683,25.935217,4
4348,48.464717,35.046183,0
4349,48.015883,37.80285,0
4350,48.922633,24.711117,4
4351,49.9935,36.230383,0
4352,46.635417,32.616867,0
4353,49.422983,26.9871331,4
4354,50.4501,30.5234,4
4355,48.507933,32.262317,4
4356,50.0529506,30.7667134,4
4357,48.574041,39.307815,0
4358,49.839683,24.029717,4
4359,46.975033,31.9945829,4
4360,46.484583,30.7326,4
4361,50.6199,26.251617,4
4362,50.9077,34.7981,0
4363,49.553517,25.594767,4
4364,49.233083,28.4682169,4
4365,50.747233,25.325383,4
4366,48.6208,22.287883,4
4367,47.8388,35.139567,0
4368,50.25465,28.6586669,4
4369,24.453884,54.3773438,0
4370,25.4052165,55.5136433,0
4371,25.2048493,55.2707828,0
4372,25.1288099,56.3264849,0
4373,25.6741343,55.9804173,0
4374,25.0753974,55.7578403,0
4375,25.5426324,55.5475348,0
4376,57.149717,-2.094278,4
4377,57.2868723,-2.3815684,4
4378,37.2757886,-95.6501033,1
4379,54.7195338,-6.2072498,4
4380,54.6956887,-5.9481069,4
4381,42.1391851,-87.8614972,1
4382,54.5899645,-5.5984972,4
4383,56.4006214,-5.480748,4
4384,54.3932592,-6.4563401,4
4385,54.3932592,-6.4563401,4
4386,-7.9467166,-14.3559158,3
4387,54.86426,-6.2791074,4
4388,55.0704888,-6.5173708,4
4389,54.348729,-6.2704803,4
4390,34.2994956,-84.9845809,1
4391,51.3250102,-2.4766241,4
4392,32.844017,-97.1430671,1
4393,54.6170366,-5.9531861,4
4394,33.5185892,-86.8103567,1
4395,53.6957522,-2.4682985,4
4396,53.8175053,-3.0356748,4
4397,51.7875779,-3.2043931,4
4398,44.3726476,-72.8787625,1
4399,50.719164,-1.880769,4
4400,51.4153828,-0.7536495,4
4401,53.795984,-1.759398,4
4402,51.5083199,-3.5812075,4
4403,50.8226288,-0.137047,4
4404,51.8072204,-0.8127664,4
4405,53.5933498,-2.2966054,4
4406,51.6604465,-3.2178724,4
4407,53.7247845,-1.8658357,4
4408,52.2052973,0.1218195,4
4409,51.8572309,-4.3115959,4
4410,54.7256843,-5.8093719,4
4411,54.575679,-5.8884028,4
4412,55.043183,-6.6741288,4
4413,52.0029744,-0.4651389,4
4414,52.2191429,-3.9321256,4
4415,53.1610446,-2.2185932,4
4416,53.2302974,-2.7151117,4
4417,51.481581,-3.17909,4
4418,51.62144,-3.943646,4
4419,41.673522,-72.9465375,1
4420,37.5483755,-97.2485191,1
4421,53.7676236,-0.3274198,4
4422,52.6368778,-1.1397592,4
4423,51.5123443,-0.0909852,4
4424,52.9547832,-1.1581086,4
4425,44.3093636,-78.320153,1
4426,42.3708941,-83.4697141,1
4427,36.832915,-76.2975549,1
4428,50.9097004,-1.4043509,4
4429,53.002668,-2.179404,4
4430,54.8861489,-1.4785797,4
4431,39.5765977,-76.9972126,1
4432,52.588912,-2.156463,4
4433,53.9599651,-1.0872979,4
4434,56.1075351,-3.7529409,4
4435,55.145157,-6.6759814,4
4436,53.2935013,-3.7265161,4
4437,54.6418158,-6.7443895,4
4438,50.2660471,-5.0527125,4
4439,54.7294099,-1.8811598,4
4440,52.406822,-1.519693,4
4441,54.3932592,-6.4563401,4
4442,54.5772323,-2.7974835,4
4443,34.2998762,-79.8761741,1
4444,53.1842288,-3.4224985,4
4445,53.1046782,-1.5623885,4
4446,55.0047443,-7.3209222,4
4447,54.9690778,-7.1958351,4
4448,50.7155591,-3.530875,4
4449,53.52282,-1.128462,4
4450,50.7487635,-2.3444786,4
4451,54.2434287,-5.9577959,4
4452,42.0433661,-71.9276033,1
4453,55.0701073,-3.6052581,4
4454,56.462018,-2.970721,4
4455,54.5082684,-6.7665891,4
4456,55.4518496,-4.2644478,4
4457,55.9743162,-4.202298,4
4458,55.9493383,-2.7704464,4
4459,55.7704735,-4.3359821,4
4460,53.8416168,-0.4344106,4
4461,50.9085955,0.2494166,4
4462,55.953252,-3.188267,4
4463,52.3555177,-1.1743197,4
4464,51.5742447,0.4856781,4
4465,56.0018775,-3.7839131,4
